,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
557,AT1G30700,1,0,1,1,0,1,1,1
558,AT1G30720,0,0,1,1,0,1,1,1
559,AT1G30730,0,0,1,1,0,1,1,1
560,AT1G30740,0,0,1,1,0,0,0,0
561,AT1G30755,1,0,1,1,0,1,1,1
562,AT1G30757,0,0,0,1,0,0,0,0
563,AT1G30814,0,0,0,0,0,1,0,0
564,AT1G30860,0,0,0,1,0,0,0,0
565,AT1G30900,0,0,1,1,0,0,0,0
566,AT1G31130,0,0,0,1,0,1,0,1
567,AT1G31280,0,0,0,1,0,0,0,0
568,AT1G31340,0,0,0,1,0,0,0,0
569,AT1G31350,0,0,1,1,1,0,0,0
570,AT1G31355,0,0,1,1,0,0,0,0
571,AT1G31490,0,0,0,1,0,0,0,0
572,AT1G31540,0,0,1,1,0,1,0,1
573,AT1G31550,0,0,0,0,0,1,1,0
574,AT1G31580,1,1,0,0,0,0,1,1
575,AT1G31885,0,0,1,1,0,0,0,0
576,AT1G31900,0,0,1,0,0,0,0,0
577,AT1G31930,0,0,0,1,0,1,0,1
578,AT1G31990,0,0,0,0,0,1,0,0
579,AT1G32130,0,0,0,1,0,0,0,0
580,AT1G32170,0,0,1,1,0,1,1,0
581,AT1G32330,0,0,0,1,0,0,0,0
582,AT1G32350,0,0,1,1,0,1,1,1
583,AT1G32375,0,0,0,0,0,1,0,0
584,AT1G32460,0,0,0,1,0,0,0,0
585,AT1G32700,0,0,0,1,0,0,0,0
586,AT1G32790,0,0,1,1,0,0,0,0
587,AT1G32850,0,0,0,0,0,1,0,0
588,AT1G32870,0,0,0,1,0,1,0,0
589,AT1G32880,0,0,0,1,0,0,0,0
590,AT1G32920,0,0,0,1,0,1,0,0
591,AT1G32928,0,0,0,1,0,1,0,0
592,AT1G32940,0,0,1,1,0,1,1,1
593,AT1G32950,0,0,0,1,0,1,0,0
594,AT1G32960,0,1,1,1,0,1,1,1
595,AT1G32970,0,0,0,0,0,1,0,1
596,AT1G33030,1,1,1,1,0,1,1,1
597,AT1G33090,0,0,0,0,0,1,0,0
598,AT1G33100,0,0,0,0,0,1,0,0
599,AT1G33102,0,0,0,0,0,0,1,0
600,AT1G33110,1,0,1,1,0,1,1,1
601,AT1G33280,0,0,1,0,0,0,0,0
602,AT1G33390,0,0,0,1,0,1,0,0
603,AT1G33560,0,0,1,0,0,0,1,1
604,AT1G33590,0,0,1,1,0,1,1,1
605,AT1G33600,0,0,0,1,0,1,0,1
606,AT1G33610,0,0,1,1,0,0,0,1
607,AT1G33612,0,0,0,1,0,0,0,0
608,AT1G33615,0,0,0,1,0,0,0,0
609,AT1G33660,0,0,0,1,0,0,0,0
610,AT1G33760,0,0,0,0,0,0,0,1
611,AT1G33770,0,0,0,0,0,1,0,0
612,AT1G33840,0,0,0,1,0,0,0,0
613,AT1G33870,0,0,0,0,0,1,0,0
614,AT1G33900,0,0,1,1,0,0,0,0
615,AT1G33910,0,0,1,1,0,0,0,0
616,AT1G33940,0,0,0,0,0,1,0,0
617,AT1G33960,0,0,1,1,0,1,1,1
618,AT1G34050,0,0,0,0,0,1,0,0
619,AT1G34180,0,0,1,1,0,1,1,1
620,AT1G34220,0,0,0,1,0,0,0,0
621,AT1G34260,0,0,0,1,0,0,0,0
622,AT1G34300,0,0,0,1,0,0,0,0
623,AT1G34320,0,0,0,1,0,0,0,0
624,AT1G34370,0,0,0,1,0,0,0,0
625,AT1G34420,1,0,1,1,0,1,0,1
626,AT1G34480,0,0,0,0,0,1,0,0
627,AT1G34750,0,0,1,1,0,1,1,1
628,AT1G35210,0,0,0,1,0,1,1,1
629,AT1G35230,1,0,1,1,0,1,1,1
630,AT1G35240,0,0,0,0,0,1,0,0
631,AT1G35290,0,0,0,0,0,1,0,0
632,AT1G35350,0,0,1,1,0,1,0,1
633,AT1G35430,0,0,0,1,0,0,0,0
634,AT1G35580,0,0,0,1,0,0,0,0
635,AT1G35625,0,0,0,0,0,0,0,1
636,AT1G35670,0,0,0,1,0,0,0,1
637,AT1G35710,1,1,0,1,0,1,1,1
638,AT1G35910,0,0,0,1,0,0,0,1
639,AT1G36060,0,0,1,1,0,0,0,0
640,AT1G36370,0,0,0,1,0,1,0,0
641,AT1G36622,1,0,1,1,0,1,1,1
642,AT1G36640,0,0,1,1,0,1,1,1
643,AT1G36950,0,0,0,0,0,1,0,0
644,AT1G37130,0,0,0,1,0,0,0,0
645,AT1G40104,0,0,0,0,0,1,0,0
646,AT1G42480,0,0,1,1,0,0,0,0
647,AT1G42680,0,0,0,0,0,1,0,0
648,AT1G42980,0,0,1,1,0,1,1,1
649,AT1G42990,0,0,1,1,0,1,0,1
650,AT1G43000,1,0,0,1,0,1,0,0
651,AT1G43020,0,0,0,0,0,1,0,0
652,AT1G43160,0,0,0,1,0,0,1,1
653,AT1G43180,0,1,1,1,0,1,1,1
654,AT1G43310,0,0,1,1,0,1,0,1
655,AT1G43640,0,0,0,0,0,1,0,0
656,AT1G43890,0,0,0,1,0,0,0,0
657,AT1G43910,0,0,0,0,1,0,1,0
658,AT1G44010,0,0,0,1,0,0,1,0
659,AT1G44130,0,0,0,1,0,1,1,1
660,AT1G44180,0,0,0,0,0,1,0,0
661,AT1G44350,0,0,0,1,0,1,0,1
662,AT1G44830,1,0,0,0,0,0,0,0
663,AT1G45145,0,0,1,1,0,1,1,1
664,AT1G47056,0,0,0,1,0,0,0,0
665,AT1G47300,0,0,0,0,0,1,0,0
666,AT1G47370,0,0,0,0,0,1,0,0
667,AT1G47480,0,0,0,1,0,1,0,0
668,AT1G47510,0,0,1,1,0,1,1,1
669,AT1G47530,0,0,0,1,0,0,0,0
670,AT1G47630,0,0,0,0,0,1,0,0
671,AT1G47750,0,0,0,1,0,1,0,0
672,AT1G47830,0,0,0,1,0,1,0,0
673,AT1G47890,1,0,1,1,0,1,1,1
674,AT1G47990,0,0,0,1,0,0,0,1
675,AT1G48000,0,0,0,0,0,0,0,1
676,AT1G48040,0,0,0,1,0,0,0,0
677,AT1G48160,0,0,0,1,0,0,0,0
678,AT1G48210,0,0,1,1,0,0,0,0
679,AT1G48260,0,0,0,0,0,1,0,1
680,AT1G48320,0,0,0,1,0,1,1,1
681,AT1G48325,0,0,0,1,0,0,1,0
682,AT1G48490,0,0,0,1,0,0,0,0
683,AT1G48605,0,0,1,1,0,1,0,1
684,AT1G48640,0,0,0,0,0,1,0,0
685,AT1G48660,0,0,0,0,0,1,0,0
686,AT1G48745,0,0,0,0,0,1,0,0
687,AT1G48790,0,0,0,1,0,0,0,0
688,AT1G48850,0,0,1,1,0,1,1,1
689,AT1G48970,0,0,0,1,0,0,0,0
690,AT1G49000,1,1,1,1,0,1,1,1
691,AT1G49005,0,0,0,0,0,1,0,0
692,AT1G49030,0,0,1,1,0,0,0,0
693,AT1G49032,0,0,0,1,0,0,0,0
694,AT1G49050,0,0,1,1,0,1,0,1
695,AT1G49100,0,0,0,0,0,1,0,0
696,AT1G49405,0,0,0,0,0,1,0,0
697,AT1G49610,0,0,0,0,0,1,0,0
698,AT1G49640,0,0,0,0,0,1,1,0
699,AT1G49832,0,0,0,1,0,0,0,0
700,AT1G49900,0,0,0,1,0,1,0,0
701,AT1G50110,1,1,0,0,1,0,0,0
702,AT1G50180,0,0,1,1,0,0,1,1
703,AT1G50190,0,0,0,0,0,1,0,0
704,AT1G50210,0,0,0,0,0,1,0,0
705,AT1G50310,0,0,0,0,0,1,0,0
706,AT1G50360,0,0,0,1,0,1,0,1
707,AT1G50400,0,0,0,0,0,1,0,0
708,AT1G50420,0,0,0,0,0,0,1,1
709,AT1G50640,0,0,0,1,0,0,0,0
710,AT1G50740,0,0,0,1,0,1,0,1
711,AT1G50750,0,0,0,1,0,1,0,1
712,AT1G50830,0,0,0,0,0,1,0,0
713,AT1G51020,0,0,0,0,0,0,0,1
714,AT1G51270,0,0,1,1,0,1,1,1
715,AT1G51420,0,0,0,1,0,0,0,1
716,AT1G51620,1,1,0,1,0,1,1,1
717,AT1G51660,0,0,0,0,0,1,0,1
718,AT1G51670,0,0,0,1,0,0,0,0
719,AT1G51680,0,0,1,1,0,1,1,1
720,AT1G51690,0,0,0,1,0,0,0,0
721,AT1G51700,0,0,0,1,0,1,0,0
722,AT1G51760,0,0,1,1,0,1,1,1
723,AT1G51770,0,0,0,0,0,1,0,0
724,AT1G51780,0,0,0,1,0,0,0,0
725,AT1G51790,0,1,1,1,0,0,1,1
726,AT1G51800,1,1,1,1,0,1,1,1
727,AT1G51820,1,1,1,1,0,1,1,1
728,AT1G51830,1,0,1,1,0,0,0,0
729,AT1G51840,1,0,1,1,0,0,0,0
730,AT1G51850,1,1,1,1,0,0,1,1
731,AT1G51860,0,0,1,1,0,0,1,1
732,AT1G51890,1,1,1,1,0,1,1,1
733,AT1G51900,0,0,1,1,0,1,0,0
734,AT1G51913,1,0,1,1,0,1,1,1
735,AT1G51915,1,0,1,1,0,1,0,1
736,AT1G51920,1,0,1,1,0,1,1,1
737,AT1G51960,0,0,0,0,0,1,0,0
738,AT1G52040,0,0,0,1,0,1,0,0
739,AT1G52120,0,0,0,0,0,0,1,0
740,AT1G52200,0,0,1,1,0,1,1,1
741,AT1G52560,0,0,0,0,0,0,0,1
742,AT1G52565,1,0,0,1,0,1,1,1
743,AT1G52570,0,0,1,0,0,0,0,1
744,AT1G52580,0,0,1,0,0,0,0,1
745,AT1G52600,0,0,1,1,0,0,0,0
746,AT1G52650,0,0,0,0,0,1,0,0
747,AT1G52690,0,0,0,0,0,1,0,0
748,AT1G52695,0,0,0,0,0,1,0,0
749,AT1G52696,0,0,0,0,0,1,0,0
750,AT1G52760,0,0,1,1,0,0,1,1
751,AT1G52770,1,1,0,0,0,0,1,0
752,AT1G52780,0,0,1,1,0,0,0,1
753,AT1G52790,0,0,0,1,0,1,0,0
754,AT1G52800,0,0,1,1,0,0,0,0
755,AT1G52810,0,0,0,1,0,0,0,0
756,AT1G52890,0,0,0,1,0,0,1,1
757,AT1G53060,0,0,0,1,0,0,0,0
758,AT1G53080,1,0,1,1,0,1,1,1
759,AT1G53180,0,0,0,0,0,1,0,0
760,AT1G53310,0,0,0,1,0,0,0,0
761,AT1G53320,0,0,0,1,0,0,0,0
762,AT1G53380,0,0,0,1,0,0,0,0
763,AT1G53390,0,0,0,1,0,0,0,0
764,AT1G53420,0,0,0,0,0,1,0,0
765,AT1G53430,0,0,0,1,0,1,0,1
766,AT1G53490,0,0,0,1,0,0,0,1
767,AT1G53540,0,0,0,1,0,1,0,0
768,AT1G53610,0,0,0,1,0,0,0,0
769,AT1G53620,0,0,0,1,0,1,0,0
770,AT1G53625,1,0,0,1,0,1,1,1
771,AT1G53633,0,0,0,1,0,1,0,0
772,AT1G53660,0,0,0,0,0,1,0,0
773,AT1G53760,0,0,0,0,0,1,0,0
774,AT1G53920,0,0,1,1,0,0,0,0
775,AT1G53950,0,0,0,1,0,1,0,0
776,AT1G53970,0,0,0,1,0,1,0,0
777,AT1G53980,0,0,1,1,0,1,1,1
778,AT1G53990,0,0,0,1,0,1,1,1
779,AT1G54090,0,0,0,1,0,1,0,0
780,AT1G54095,0,0,0,0,0,1,0,0
781,AT1G54100,0,0,0,1,0,0,0,1
782,AT1G54170,0,0,0,1,0,0,0,0
783,AT1G54280,0,0,0,0,0,1,0,0
784,AT1G54330,0,0,0,0,0,1,0,0
785,AT1G54460,0,0,0,1,0,0,0,0
786,AT1G54560,0,0,0,0,0,1,0,0
787,AT1G54890,0,0,0,0,0,0,0,1
788,AT1G54930,0,0,0,0,0,1,0,0
789,AT1G54960,0,0,0,0,0,1,0,0
790,AT1G55020,0,0,1,1,0,0,1,1
791,AT1G55080,0,0,0,1,0,0,0,0
792,AT1G55110,0,0,0,1,0,1,0,1
793,AT1G55175,0,0,0,0,0,1,0,0
794,AT1G55210,1,0,0,1,0,1,0,1
795,AT1G55230,1,0,1,1,0,1,0,0
796,AT1G55240,0,0,0,0,0,1,0,0
797,AT1G55290,0,0,0,0,0,1,0,0
798,AT1G55365,0,0,1,1,0,0,0,1
799,AT1G55390,0,0,1,1,0,1,0,0
800,AT1G55450,1,0,1,1,0,1,0,1
801,AT1G55525,0,0,0,0,0,1,0,1
802,AT1G55530,0,0,0,1,0,0,0,0
803,AT1G55550,0,0,0,0,0,1,0,0
804,AT1G55820,0,0,0,1,0,0,0,0
805,AT1G55850,0,0,0,1,0,1,0,1
806,AT1G55910,1,1,1,1,0,0,0,0
807,AT1G55915,0,0,0,1,0,0,0,0
808,AT1G55920,0,0,1,1,0,1,1,1
809,AT1G55964,0,0,0,1,0,0,0,0
810,AT1G55970,0,0,0,1,0,0,0,0
811,AT1G56060,0,0,0,1,0,1,1,1
812,AT1G56080,0,0,1,0,0,0,0,0
813,AT1G56130,0,0,0,1,0,0,0,0
814,AT1G56140,0,0,1,1,0,1,0,1
815,AT1G56145,0,0,0,1,0,1,0,0
816,AT1G56170,1,0,0,0,1,0,0,0
817,AT1G56240,0,0,0,1,0,1,0,1
818,AT1G56250,0,0,0,1,0,1,0,1
819,AT1G56300,0,0,0,1,0,0,0,0
820,AT1G56330,0,0,1,1,0,0,0,0
821,AT1G56340,0,0,1,1,0,1,0,1
822,AT1G56470,0,0,1,1,0,1,0,1
823,AT1G56480,0,0,0,0,0,1,0,1
824,AT1G56490,0,0,0,0,0,1,0,0
825,AT1G56710,0,0,0,1,0,1,0,1
826,AT1G57560,0,0,1,0,0,0,0,0
827,AT1G57620,0,0,0,1,0,0,0,0
828,AT1G57630,1,1,0,1,0,1,1,1
829,AT1G57650,0,0,0,1,0,1,0,1
830,AT1G57700,0,0,0,1,0,0,0,0
831,AT1G57943,0,0,0,0,0,1,0,0
832,AT1G57990,0,0,0,1,0,1,0,0
833,AT1G58037,0,0,0,0,0,1,0,0
834,AT1G58100,0,0,0,1,0,0,0,0
835,AT1G58180,0,0,1,1,0,0,0,0
836,AT1G58190,0,0,1,1,0,0,0,0
837,AT1G58225,0,0,1,1,0,1,0,1
838,AT1G58340,0,0,0,1,0,1,0,1
839,AT1G58390,0,0,0,0,0,1,0,0
840,AT1G58420,0,0,0,1,0,1,0,1
841,AT1G58590,0,0,1,1,0,1,0,0
842,AT1G58808,0,0,0,0,0,1,0,0
843,AT1G59580,0,0,0,1,0,0,0,0
844,AT1G59590,0,0,0,1,0,1,0,0
845,AT1G59620,0,0,0,0,0,1,0,1
846,AT1G59650,0,0,0,1,0,0,0,0
847,AT1G59700,0,0,0,0,0,0,1,1
848,AT1G59740,0,0,1,1,0,1,0,1
849,AT1G59820,0,0,0,1,0,0,0,0
850,AT1G59860,1,0,0,1,0,1,0,0
851,AT1G59865,1,0,0,1,0,1,0,0
852,AT1G59870,0,0,0,1,0,1,0,0
853,AT1G59910,0,0,0,1,0,0,0,0
854,AT1G59950,0,0,1,1,0,1,1,1
855,AT1G60110,0,0,1,0,0,0,0,0
856,AT1G60130,0,0,1,1,0,1,1,1
857,AT1G60360,0,0,0,0,0,1,0,0
858,AT1G60420,0,0,0,1,0,0,0,0
859,AT1G60440,0,0,1,1,0,1,0,0
860,AT1G60500,0,0,0,1,0,1,0,1
861,AT1G60610,0,0,0,0,0,1,0,0
862,AT1G60730,0,0,1,1,0,1,1,1
863,AT1G60740,0,0,1,1,0,1,0,0
864,AT1G60750,0,0,0,1,0,1,1,1
865,AT1G60780,0,0,0,1,0,0,0,0
866,AT1G60970,0,0,1,0,0,0,1,0
867,AT1G60980,0,0,0,0,0,1,0,0
868,AT1G61120,1,0,1,1,0,1,0,1
869,AT1G61130,0,0,0,0,0,1,0,0
870,AT1G61140,0,0,0,1,0,0,0,0
871,AT1G61250,0,0,1,1,0,1,0,1
872,AT1G61255,0,0,1,1,0,0,1,0
873,AT1G61260,0,0,0,1,0,1,0,0
874,AT1G61270,0,0,0,0,0,1,0,0
875,AT1G61340,0,0,0,1,0,0,0,0
876,AT1G61360,1,0,1,1,0,1,1,1
877,AT1G61370,0,0,1,1,0,1,0,1
878,AT1G61380,0,0,1,1,0,1,1,1
879,AT1G61390,0,0,0,1,0,0,0,0
880,AT1G61400,0,0,0,1,0,1,0,0
881,AT1G61415,0,0,0,0,0,1,0,0
882,AT1G61420,0,0,0,1,0,1,0,1
883,AT1G61430,0,0,0,1,0,1,0,0
884,AT1G61440,0,0,0,1,0,1,0,0
885,AT1G61550,0,0,1,1,0,1,1,1
886,AT1G61560,1,0,1,1,0,1,1,1
887,AT1G61610,0,0,0,1,0,0,0,1
888,AT1G61640,0,0,0,1,0,0,0,0
889,AT1G61660,0,0,1,1,0,0,0,1
890,AT1G61680,0,0,0,0,0,1,0,0
891,AT1G61690,0,0,0,1,0,0,0,0
892,AT1G61720,0,0,0,1,0,1,0,0
893,AT1G61750,0,0,1,1,0,0,0,0
894,AT1G61780,0,0,1,1,0,0,0,0
895,AT1G61800,0,0,0,0,1,0,0,0
896,AT1G61810,0,0,0,1,0,1,0,1
897,AT1G61820,0,0,0,1,0,1,0,1
898,AT1G62090,0,0,0,0,0,1,0,0
899,AT1G62300,1,0,1,1,0,1,1,1
900,AT1G62305,0,0,1,1,0,1,0,1
901,AT1G62380,0,0,0,0,0,1,0,0
902,AT1G62420,0,0,0,1,0,1,1,1
903,AT1G62422,0,0,0,1,0,1,0,0
904,AT1G62740,0,0,0,1,0,0,0,0
905,AT1G62760,0,0,0,0,0,0,0,1
906,AT1G63010,0,0,0,0,0,0,0,1
907,AT1G63180,0,0,0,1,0,0,0,0
908,AT1G63245,1,0,1,1,0,1,1,0
909,AT1G63280,0,0,0,0,0,1,0,0
910,AT1G63340,0,0,0,0,0,0,0,1
911,AT1G63350,0,0,0,1,0,1,0,0
912,AT1G63460,0,0,0,0,0,1,0,0
913,AT1G63500,0,0,1,1,0,0,0,0
914,AT1G63520,0,0,0,0,0,1,0,0
915,AT1G63530,1,0,1,1,0,1,0,1
916,AT1G63550,0,0,0,1,0,1,0,0
917,AT1G63580,0,0,1,1,0,0,0,0
918,AT1G63710,0,0,0,0,0,1,0,0
919,AT1G63720,0,0,1,1,0,1,1,1
920,AT1G63750,0,0,0,1,0,0,0,0
921,AT1G63820,1,0,0,0,0,0,0,0
922,AT1G63840,0,0,1,1,0,1,1,1
923,AT1G63860,0,0,1,1,0,0,0,1
924,AT1G63870,0,0,0,0,0,1,0,0
925,AT1G63910,0,0,0,0,0,1,0,0
926,AT1G63930,0,0,0,1,0,0,0,0
927,AT1G64040,0,0,0,1,0,0,0,0
928,AT1G64060,0,0,0,1,0,0,0,1
929,AT1G64065,0,0,0,1,0,1,0,1
930,AT1G64070,0,0,0,0,0,1,0,0
931,AT1G64110,0,0,0,0,0,1,0,0
932,AT1G64160,0,0,1,1,0,0,1,1
933,AT1G64170,0,0,1,1,0,0,0,0
934,AT1G64280,0,0,0,1,0,0,0,0
935,AT1G64300,0,0,0,1,0,0,0,0
936,AT1G64380,0,0,0,1,0,0,0,0
937,AT1G64400,1,0,1,1,0,1,0,0
938,AT1G64405,0,0,0,1,0,0,0,0
939,AT1G64460,0,0,0,1,0,0,0,0
940,AT1G64470,0,0,0,1,0,0,0,0
941,AT1G64560,0,0,0,1,0,0,0,0
942,AT1G64610,0,0,0,1,0,1,0,1
943,AT1G64660,0,0,1,1,0,1,0,1
944,AT1G64710,0,0,0,1,0,1,0,0
945,AT1G65040,1,1,1,1,0,1,1,1
946,AT1G65190,0,0,0,0,0,1,0,0
947,AT1G65200,0,0,0,0,0,1,0,0
948,AT1G65240,1,0,1,1,0,1,0,1
949,AT1G65250,0,0,0,1,0,1,0,1
950,AT1G65346,0,0,0,0,0,1,0,0
951,AT1G65350,0,0,0,0,0,1,0,0
952,AT1G65385,0,0,0,1,0,0,0,0
953,AT1G65390,0,0,1,1,0,0,0,1
954,AT1G65481,1,0,1,1,0,0,1,0
955,AT1G65484,1,1,1,1,0,1,1,0
956,AT1G65486,1,1,1,1,0,1,1,1
957,AT1G65500,0,1,1,1,0,1,1,1
958,AT1G65510,0,0,0,1,0,0,0,0
959,AT1G65520,0,0,1,1,0,0,0,0
960,AT1G65610,0,0,1,1,0,0,0,0
961,AT1G65690,1,0,1,1,0,1,1,1
962,AT1G65720,0,0,0,1,0,0,0,0
963,AT1G65730,0,0,1,1,0,0,1,1
964,AT1G65790,0,0,0,0,0,1,0,0
965,AT1G65800,0,0,0,0,0,1,0,0
966,AT1G65820,0,0,0,0,0,1,0,0
967,AT1G65845,1,1,1,1,0,1,1,1
968,AT1G65850,0,0,1,1,0,1,0,0
969,AT1G65870,0,0,1,1,0,0,0,0
970,AT1G65880,0,0,0,0,0,1,0,0
971,AT1G65970,0,0,0,1,0,1,0,1
972,AT1G65980,0,0,0,1,0,0,0,0
973,AT1G66090,1,0,1,1,0,1,1,1
974,AT1G66160,0,0,1,1,0,1,1,1
975,AT1G66170,0,0,0,1,0,1,0,1
976,AT1G66173,0,0,0,1,0,0,0,1
977,AT1G66230,0,0,1,1,0,0,0,0
978,AT1G66280,0,0,0,0,0,0,0,1
979,AT1G66320,0,0,0,0,0,1,0,0
980,AT1G66340,0,0,0,1,0,0,0,0
981,AT1G66390,1,0,0,0,0,0,0,0
982,AT1G66460,1,0,0,1,0,1,1,1
983,AT1G66480,0,0,1,1,0,1,1,1
984,AT1G66500,0,0,0,1,0,1,0,1
985,AT1G66570,0,0,0,1,0,1,0,0
986,AT1G66580,0,0,0,1,0,0,0,0
987,AT1G66590,0,0,1,1,0,1,1,1
988,AT1G66600,0,0,1,1,0,1,1,1
989,AT1G66640,0,0,0,0,0,1,0,0
990,AT1G66680,0,0,0,1,0,1,0,0
991,AT1G66690,0,0,0,0,0,1,0,0
992,AT1G66700,0,1,1,1,0,1,1,1
993,AT1G66725,0,0,0,1,0,1,0,0
994,AT1G66760,0,0,0,1,0,0,0,0
995,AT1G66780,0,0,1,1,0,1,1,1
996,AT1G66830,0,0,1,1,0,1,0,1
997,AT1G66860,0,0,0,0,0,1,0,0
998,AT1G66870,0,0,0,0,0,1,0,0
999,AT1G66880,1,0,1,1,0,1,0,1
1000,AT1G66910,0,0,0,1,0,0,0,1
1001,AT1G66920,1,0,1,1,0,1,1,1
1002,AT1G66960,0,0,0,0,0,1,0,0
1003,AT1G67000,0,0,0,0,0,0,0,1
1004,AT1G67025,0,0,0,1,0,0,0,0
1005,AT1G67060,0,0,0,1,0,0,0,0
1006,AT1G67070,0,0,0,1,0,0,0,0
1007,AT1G67100,0,0,0,0,0,0,0,1
1008,AT1G67148,0,0,1,1,0,0,0,1
1009,AT1G67195,0,0,0,1,0,0,0,0
1010,AT1G67270,0,0,0,1,0,1,0,0
1011,AT1G67330,0,0,0,0,0,1,0,0
1012,AT1G67360,0,0,0,0,0,1,0,0
1013,AT1G67370,0,0,0,0,0,1,0,0
1014,AT1G67460,0,0,0,1,0,0,0,0
1015,AT1G67470,0,0,0,1,0,1,0,1
1016,AT1G67481,0,0,0,1,0,0,0,1
1017,AT1G67510,0,0,0,1,0,0,0,0
1018,AT1G67520,1,1,1,1,0,1,1,1
1019,AT1G67530,0,0,0,1,0,0,0,0
1020,AT1G67600,0,0,0,1,0,0,0,0
1021,AT1G67640,0,0,0,0,0,1,0,0
1022,AT1G67800,0,0,1,1,0,1,1,1
1023,AT1G67810,1,0,1,1,0,1,1,1
1024,AT1G67820,0,0,0,1,0,1,0,0
1025,AT1G67850,0,0,0,1,0,1,0,1
1026,AT1G67920,0,0,0,1,0,1,0,1
1027,AT1G67960,0,0,1,1,0,1,0,1
1028,AT1G67970,0,0,0,1,0,1,0,0
1029,AT1G67980,0,0,1,1,0,1,1,1
1030,AT1G68000,0,0,0,1,0,0,0,0
1031,AT1G68150,0,0,1,1,0,0,0,0
1032,AT1G68300,0,0,0,1,0,0,0,0
1033,AT1G68320,0,0,0,0,0,1,1,1
1034,AT1G68330,0,0,0,0,0,1,0,0
1035,AT1G68340,0,0,0,1,0,1,0,1
1036,AT1G68390,1,0,0,1,0,1,0,1
1037,AT1G68410,0,0,0,1,0,0,0,0
1038,AT1G68450,0,0,0,1,0,1,0,1
1039,AT1G68460,0,0,0,1,0,0,0,0
1040,AT1G68470,0,0,0,1,0,0,0,0
1041,AT1G68500,0,0,0,0,0,0,1,0
1042,AT1G68620,0,0,1,1,0,1,0,1
1043,AT1G68690,0,0,1,1,0,1,0,1
1044,AT1G68765,1,0,0,1,0,1,0,0
1045,AT1G68840,0,0,0,1,0,0,0,0
1046,AT1G68910,0,0,0,1,0,0,0,0
1047,AT1G69030,0,0,0,1,0,0,0,0
1048,AT1G69050,0,0,0,1,0,0,0,0
1049,AT1G69150,0,0,0,1,0,0,0,1
1050,AT1G69270,0,0,0,0,0,0,0,1
1051,AT1G69310,0,0,1,0,0,0,0,0
1052,AT1G69410,0,0,1,1,0,0,0,0
1053,AT1G69450,0,0,1,1,0,0,0,0
1054,AT1G69480,0,0,1,0,0,1,1,1
1055,AT1G69490,0,0,1,1,0,1,1,1
1056,AT1G69500,0,0,0,0,0,1,0,1
1057,AT1G69520,0,1,1,1,0,0,1,1
1058,AT1G69523,0,0,1,1,0,1,1,1
1059,AT1G69526,0,0,1,1,0,0,0,1
1060,AT1G69540,0,0,0,0,0,1,0,0
1061,AT1G69600,0,0,0,0,0,1,0,0
1062,AT1G69610,0,0,0,1,0,0,0,0
1063,AT1G69640,0,0,0,1,0,0,0,0
1064,AT1G69720,0,0,1,0,0,0,0,0
1065,AT1G69730,1,1,1,0,0,1,1,1
1066,AT1G69750,0,0,1,1,0,1,1,1
1067,AT1G69790,0,0,0,1,0,1,0,0
1068,AT1G69850,0,0,1,0,0,0,0,0
1069,AT1G69860,0,0,0,0,0,1,0,0
1070,AT1G69870,0,0,0,0,0,0,0,1
1071,AT1G69890,0,0,0,1,0,1,0,1
1072,AT1G69900,0,0,1,1,0,1,0,0
1073,AT1G69920,1,0,1,1,0,1,1,1
1074,AT1G69930,1,0,1,1,0,1,1,1
1075,AT1G69960,0,0,0,1,0,1,0,0
1076,AT1G69980,0,0,0,1,0,0,0,0
1077,AT1G70080,0,0,0,0,0,1,0,0
1078,AT1G70130,0,0,0,0,0,0,0,1
1079,AT1G70140,0,0,1,1,0,1,1,1
1080,AT1G70170,0,0,0,1,0,1,0,1
1081,AT1G70185,0,0,0,1,0,1,0,0
1082,AT1G70250,0,0,1,1,0,0,0,1
1083,AT1G70300,0,0,0,1,0,0,0,0
1084,AT1G70390,0,0,0,0,0,1,0,0
1085,AT1G70420,0,0,0,1,0,0,0,0
1086,AT1G70430,0,0,0,1,0,0,0,0
1087,AT1G70500,1,0,0,0,0,0,0,0
1088,AT1G70520,0,0,1,1,0,1,0,1
1089,AT1G70530,0,0,1,1,0,1,0,1
1090,AT1G70581,0,0,1,1,0,1,0,1
1091,AT1G70590,0,0,0,1,0,0,0,0
1092,AT1G70690,0,0,0,1,0,1,0,0
1093,AT1G70700,0,0,0,1,0,1,0,0
1094,AT1G70740,0,0,0,1,0,1,0,0
1095,AT1G70800,0,0,1,1,0,0,1,1
1096,AT1G70810,0,0,1,1,0,1,1,1
1097,AT1G70920,0,0,0,1,0,1,1,1
1098,AT1G70990,0,0,0,1,0,1,0,0
1099,AT1G71000,0,0,0,1,0,0,0,0
1100,AT1G71040,0,0,1,0,0,1,0,0
1101,AT1G71080,0,0,0,1,0,0,0,0
1102,AT1G71140,0,0,0,1,0,1,0,1
1103,AT1G71190,0,0,0,1,0,0,0,0
1104,AT1G71280,0,0,0,0,0,1,0,0
1105,AT1G71300,0,0,0,0,0,1,0,0
1106,AT1G71370,0,0,0,0,0,1,0,0
1107,AT1G71400,0,0,0,1,0,1,0,1
1108,AT1G71520,0,0,0,1,0,1,1,1
1109,AT1G71697,0,0,1,1,0,1,0,1
1110,AT1G71770,0,0,0,1,0,1,0,1
