,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
557,AT1G29600,0,0,0,0,0,1,0,0
558,AT1G29640,0,0,0,0,0,0,0,1
559,AT1G29670,0,0,1,1,0,0,0,0
560,AT1G29680,0,0,0,1,0,0,1,0
561,AT1G29690,0,0,1,1,0,1,1,1
562,AT1G29715,0,1,1,1,0,1,1,1
563,AT1G29720,0,1,1,1,0,0,0,0
564,AT1G29750,0,0,1,1,0,0,0,0
565,AT1G29760,0,0,0,1,0,0,0,0
566,AT1G29860,1,1,1,1,0,1,1,1
567,AT1G29965,0,0,0,0,0,0,1,0
568,AT1G29970,0,0,0,1,0,1,1,0
569,AT1G30000,0,0,1,1,0,0,0,0
570,AT1G30040,0,0,0,0,0,0,0,1
571,AT1G30070,0,0,1,0,0,1,0,0
572,AT1G30110,0,1,1,1,0,0,1,1
573,AT1G30135,0,0,1,1,0,1,1,1
574,AT1G30190,0,0,1,0,0,0,0,0
575,AT1G30270,0,0,1,1,0,1,0,1
576,AT1G30300,0,0,1,1,0,0,0,0
577,AT1G30320,0,0,1,1,0,1,1,1
578,AT1G30370,0,0,1,1,0,1,1,1
579,AT1G30420,1,1,1,1,0,1,1,1
580,AT1G30620,0,1,1,1,0,1,1,1
581,AT1G30640,0,0,1,1,0,0,0,1
582,AT1G30700,1,1,1,1,0,1,1,1
583,AT1G30720,1,1,1,1,0,1,1,1
584,AT1G30730,1,1,1,1,0,1,1,1
585,AT1G30740,0,0,0,1,0,1,0,0
586,AT1G30755,1,1,1,1,0,1,1,1
587,AT1G30757,0,0,1,1,0,0,0,0
588,AT1G30760,0,0,0,0,0,0,0,1
589,AT1G30810,0,0,0,1,0,0,0,0
590,AT1G30860,0,0,0,1,0,0,0,0
591,AT1G30900,0,0,1,1,0,1,0,1
592,AT1G30990,0,0,0,1,0,0,0,0
593,AT1G31040,0,0,0,0,0,0,0,1
594,AT1G31130,0,0,1,1,0,1,1,1
595,AT1G31220,0,0,1,0,0,0,0,0
596,AT1G31280,0,0,0,0,0,1,0,1
597,AT1G31290,0,0,0,0,0,0,0,1
598,AT1G31340,0,0,1,1,0,1,0,0
599,AT1G31350,0,0,1,1,0,0,1,1
600,AT1G31355,0,1,1,0,0,0,1,0
601,AT1G31460,0,0,1,0,0,1,0,0
602,AT1G31490,0,0,0,0,0,1,0,0
603,AT1G31540,0,0,1,1,0,0,1,1
604,AT1G31550,0,0,0,0,0,1,0,0
605,AT1G31814,0,0,0,1,0,0,0,0
606,AT1G31885,0,0,0,1,0,0,0,0
607,AT1G31930,0,0,1,1,0,1,1,1
608,AT1G31983,0,0,0,0,0,0,1,0
609,AT1G32120,0,0,1,1,0,0,0,1
610,AT1G32130,0,0,0,1,0,0,0,0
611,AT1G32170,0,0,0,1,0,0,0,0
612,AT1G32230,0,0,0,1,0,0,0,0
613,AT1G32330,0,0,1,1,0,1,0,0
614,AT1G32340,0,0,0,1,0,0,0,0
615,AT1G32350,0,0,1,1,0,1,1,1
616,AT1G32375,0,0,0,1,0,0,0,0
617,AT1G32460,0,0,1,1,0,1,0,0
618,AT1G32530,0,0,0,1,0,0,0,0
619,AT1G32640,0,0,1,1,0,1,1,1
620,AT1G32700,0,0,1,1,0,1,0,1
621,AT1G32790,0,0,0,1,0,0,0,0
622,AT1G32870,0,0,0,1,0,1,0,0
623,AT1G32880,0,0,0,1,0,0,0,0
624,AT1G32920,0,0,1,1,0,1,1,1
625,AT1G32928,0,0,1,1,0,1,1,1
626,AT1G32940,0,0,1,1,0,1,1,0
627,AT1G32950,0,0,0,1,0,1,0,0
628,AT1G32960,1,1,1,1,0,1,1,1
629,AT1G32970,0,0,0,0,0,0,0,1
630,AT1G33030,1,1,1,1,0,1,1,1
631,AT1G33050,0,0,0,1,0,0,0,0
632,AT1G33090,0,0,0,0,0,1,0,0
633,AT1G33110,0,0,1,1,0,1,1,1
634,AT1G33250,0,0,0,1,0,0,0,0
635,AT1G33340,0,0,0,0,0,1,0,0
636,AT1G33390,0,0,1,1,0,1,0,0
637,AT1G33420,0,0,0,1,0,0,0,0
638,AT1G33500,0,0,0,0,0,1,0,0
639,AT1G33590,1,1,1,1,0,1,1,1
640,AT1G33600,1,1,1,1,0,1,1,1
641,AT1G33610,1,1,1,1,0,1,1,1
642,AT1G33612,1,0,1,1,0,1,1,1
643,AT1G33615,0,0,1,0,0,0,0,0
644,AT1G33660,0,0,1,0,0,0,0,0
645,AT1G33760,0,0,0,0,0,0,1,1
646,AT1G33790,0,0,0,0,0,0,0,1
647,AT1G33840,0,0,1,1,0,0,0,0
648,AT1G33900,0,0,1,0,0,0,0,0
649,AT1G33960,0,0,0,0,0,1,1,1
650,AT1G33980,0,0,0,1,0,0,0,0
651,AT1G34150,0,0,0,1,0,0,0,0
652,AT1G34180,0,0,0,0,0,0,0,1
653,AT1G34190,0,0,0,1,0,0,0,0
654,AT1G34200,0,0,0,0,0,1,0,1
655,AT1G34220,0,0,0,1,0,0,0,0
656,AT1G34260,0,0,1,1,0,1,1,1
657,AT1G34300,0,0,1,1,0,1,0,1
658,AT1G34315,0,0,0,1,0,0,0,0
659,AT1G34320,0,0,1,1,0,0,0,1
660,AT1G34370,0,0,1,1,0,1,0,1
661,AT1G34420,0,0,1,1,0,1,1,1
662,AT1G34670,0,0,0,0,0,0,0,1
663,AT1G34750,1,1,1,1,0,1,1,1
664,AT1G35140,0,0,0,0,0,0,1,0
665,AT1G35210,0,0,1,1,0,1,1,1
666,AT1G35230,1,1,1,1,0,1,1,1
667,AT1G35350,0,0,0,1,0,1,1,1
668,AT1G35430,0,0,1,1,0,1,0,0
669,AT1G35580,0,0,0,1,0,0,0,0
670,AT1G35670,0,0,0,1,0,0,0,0
671,AT1G35710,1,1,1,1,0,1,1,1
672,AT1G35730,0,0,1,0,0,0,0,0
673,AT1G35910,0,0,1,1,0,1,1,1
674,AT1G36370,1,0,1,1,0,1,1,1
675,AT1G36622,1,1,1,1,0,1,1,1
676,AT1G36640,0,1,1,1,0,1,1,1
677,AT1G36950,0,0,0,0,0,0,0,1
678,AT1G40104,0,0,1,0,0,1,1,0
679,AT1G42470,0,0,0,1,0,0,0,0
680,AT1G42680,0,0,0,1,0,1,0,0
681,AT1G42980,0,0,1,1,0,1,1,1
682,AT1G42990,0,0,1,1,0,1,1,1
683,AT1G43000,0,0,1,1,0,1,1,1
684,AT1G43140,0,0,0,0,0,1,0,1
685,AT1G43160,0,0,0,1,0,1,1,1
686,AT1G43180,0,1,1,1,0,0,1,1
687,AT1G43910,1,0,0,0,0,0,0,0
688,AT1G44010,0,0,0,1,0,0,1,0
689,AT1G44090,0,0,0,1,0,0,0,0
690,AT1G44100,0,0,0,0,0,0,0,1
691,AT1G44120,0,0,1,1,0,0,0,0
692,AT1G44130,0,0,1,1,0,1,1,1
693,AT1G44350,0,0,1,1,0,1,1,1
694,AT1G44830,1,0,0,0,0,0,0,1
695,AT1G45010,0,0,1,0,0,0,0,0
696,AT1G45015,0,0,1,0,0,0,0,0
697,AT1G45145,0,0,1,1,0,1,1,1
698,AT1G45180,0,0,0,1,0,0,0,0
699,AT1G45233,0,0,0,1,0,0,0,0
700,AT1G47056,0,0,0,1,0,0,0,0
701,AT1G47280,0,0,0,0,0,0,1,0
702,AT1G47300,0,0,1,0,0,0,1,0
703,AT1G47370,0,0,1,1,0,1,0,0
704,AT1G47395,0,0,1,0,0,1,0,1
705,AT1G47400,0,0,1,0,0,0,0,1
706,AT1G47480,0,0,0,1,0,0,0,1
707,AT1G47510,0,0,1,1,0,1,1,1
708,AT1G47530,0,0,0,1,0,0,0,0
709,AT1G47560,0,0,0,1,0,0,0,0
710,AT1G47625,0,0,1,0,0,0,0,0
711,AT1G47710,0,0,0,1,0,0,0,0
712,AT1G47750,0,0,1,0,0,1,0,0
713,AT1G47830,0,0,1,0,0,1,0,0
714,AT1G47890,1,1,1,1,0,1,1,1
715,AT1G47990,0,0,0,1,0,0,0,1
716,AT1G48040,0,0,1,1,0,1,0,0
717,AT1G48060,0,0,0,1,0,0,0,0
718,AT1G48280,0,1,1,1,0,0,0,1
719,AT1G48320,0,0,1,1,0,1,1,1
720,AT1G48400,0,0,1,0,0,0,0,0
721,AT1G48490,0,0,1,1,0,1,0,0
722,AT1G48605,0,0,1,1,0,0,0,1
723,AT1G48790,0,0,0,1,0,0,0,0
724,AT1G48850,0,0,1,1,0,1,1,1
725,AT1G48970,0,0,0,1,0,0,0,0
726,AT1G49000,1,1,1,1,0,1,1,1
727,AT1G49005,0,0,1,0,0,0,0,0
728,AT1G49030,0,0,1,1,0,0,1,0
729,AT1G49032,0,0,1,1,0,0,0,0
730,AT1G49040,0,0,0,1,0,0,0,0
731,AT1G49050,0,0,1,1,0,1,1,1
732,AT1G49100,0,0,0,0,0,1,0,0
733,AT1G49430,0,0,1,0,0,0,0,0
734,AT1G49640,1,0,0,0,0,0,0,0
735,AT1G49710,0,0,1,0,0,0,0,0
736,AT1G49832,0,0,0,0,0,1,0,1
737,AT1G49900,0,0,0,1,0,0,0,0
738,AT1G50180,1,1,1,1,0,0,1,1
739,AT1G50310,0,0,0,1,0,0,1,0
740,AT1G50360,0,0,0,1,0,1,0,1
741,AT1G50440,0,0,0,1,0,0,0,0
742,AT1G50570,0,0,0,1,0,0,0,0
743,AT1G50590,0,0,0,1,0,0,0,0
744,AT1G50640,0,0,0,1,0,0,0,0
745,AT1G50740,0,0,1,1,0,1,1,1
746,AT1G50750,0,0,1,1,0,1,1,1
747,AT1G51090,0,0,0,0,1,0,0,0
748,AT1G51270,1,1,1,1,0,1,1,1
749,AT1G51420,0,0,0,0,0,0,0,1
750,AT1G51530,0,0,1,0,0,0,0,0
751,AT1G51620,1,1,1,1,0,1,1,1
752,AT1G51640,0,0,0,1,0,1,0,0
753,AT1G51660,0,0,1,1,0,1,1,1
754,AT1G51670,0,0,1,1,0,1,1,0
755,AT1G51680,0,0,1,1,0,1,1,1
756,AT1G51700,0,0,1,1,0,1,1,1
757,AT1G51740,0,0,0,1,0,0,0,0
758,AT1G51760,0,0,1,1,0,1,1,1
759,AT1G51780,0,0,0,1,0,0,1,0
760,AT1G51790,1,1,1,1,0,1,1,1
761,AT1G51800,1,1,1,1,0,1,1,1
762,AT1G51805,0,0,1,1,0,0,0,1
763,AT1G51820,1,1,1,1,0,1,1,1
764,AT1G51830,0,0,0,1,0,0,0,0
765,AT1G51840,0,0,1,1,0,0,0,1
766,AT1G51850,1,1,1,1,0,1,1,1
767,AT1G51860,0,1,1,1,0,1,1,1
768,AT1G51890,1,1,1,1,0,1,1,1
769,AT1G51900,0,0,1,1,0,1,1,1
770,AT1G51913,1,1,1,1,0,1,1,1
771,AT1G51915,0,0,1,1,0,1,1,1
772,AT1G51920,1,1,1,1,0,1,1,1
773,AT1G52200,1,1,1,1,0,1,1,1
774,AT1G52270,0,0,0,0,0,1,0,0
775,AT1G52565,0,0,1,1,0,1,1,1
776,AT1G52690,0,0,0,0,0,1,0,0
777,AT1G52760,0,0,1,0,0,0,1,1
778,AT1G52780,0,0,1,1,0,0,0,1
779,AT1G52790,0,0,0,1,0,1,0,0
780,AT1G52800,0,0,1,1,0,0,0,0
781,AT1G52827,0,0,1,0,0,1,0,0
782,AT1G52855,0,1,1,1,0,1,0,0
783,AT1G52890,0,0,0,1,0,1,0,1
784,AT1G53060,0,0,0,1,0,1,0,1
785,AT1G53070,0,0,0,0,1,0,0,0
786,AT1G53080,1,1,1,1,0,1,1,1
787,AT1G53110,0,0,0,0,0,0,0,1
788,AT1G53165,0,0,0,1,0,0,0,0
789,AT1G53180,0,0,0,0,0,0,0,1
790,AT1G53270,0,0,0,0,0,0,0,1
791,AT1G53320,0,0,1,1,0,0,0,0
792,AT1G53330,0,0,1,1,0,0,0,0
793,AT1G53380,0,0,1,1,0,0,0,0
794,AT1G53390,0,0,1,1,0,1,0,1
795,AT1G53430,0,0,1,1,0,1,1,1
796,AT1G53440,0,0,0,1,0,0,0,0
797,AT1G53490,0,0,0,0,0,0,0,1
798,AT1G53540,0,0,1,0,0,1,0,0
799,AT1G53610,0,0,0,1,0,0,0,0
800,AT1G53620,0,0,0,1,0,0,1,0
801,AT1G53625,0,1,1,1,0,1,1,1
802,AT1G53633,0,0,1,1,0,0,1,1
803,AT1G53635,0,0,1,0,0,0,0,0
804,AT1G53640,0,0,0,1,0,0,1,0
805,AT1G53700,0,0,0,1,0,1,0,0
806,AT1G53870,0,0,1,0,0,1,0,0
807,AT1G53885,0,0,0,0,0,0,0,1
808,AT1G53890,0,0,1,0,0,1,0,0
809,AT1G53903,0,0,0,0,0,0,0,1
810,AT1G53920,0,1,1,1,0,1,1,1
811,AT1G53950,0,0,0,0,0,1,0,1
812,AT1G53980,0,0,1,1,0,1,1,1
813,AT1G53990,0,0,1,1,0,1,1,1
814,AT1G54000,0,0,0,0,0,0,0,1
815,AT1G54050,0,0,1,0,0,0,0,0
816,AT1G54060,0,0,0,1,0,0,0,0
817,AT1G54090,0,0,0,1,0,0,0,0
818,AT1G54115,0,0,0,1,0,0,0,0
819,AT1G54150,0,0,0,1,0,0,0,0
820,AT1G54160,0,0,0,1,0,1,0,0
821,AT1G54170,0,0,0,1,0,0,0,0
822,AT1G54210,0,0,0,0,0,1,0,0
823,AT1G54460,0,0,1,1,0,0,0,0
824,AT1G54940,0,0,0,0,0,1,0,0
825,AT1G54960,0,0,0,1,0,1,0,0
826,AT1G55020,0,0,0,1,0,0,0,1
827,AT1G55080,0,0,0,0,0,1,0,0
828,AT1G55110,0,0,1,1,0,1,1,1
829,AT1G55120,0,0,0,1,0,0,0,1
830,AT1G55190,0,0,1,0,0,0,0,0
831,AT1G55210,0,0,1,1,0,1,0,0
832,AT1G55230,0,1,1,1,0,1,0,0
833,AT1G55240,0,0,0,1,0,1,0,0
834,AT1G55365,0,0,1,1,0,1,1,1
835,AT1G55390,0,0,0,1,0,0,0,1
836,AT1G55410,0,0,0,0,0,1,0,0
837,AT1G55450,1,1,1,1,0,1,1,1
838,AT1G55475,0,0,0,1,0,0,0,0
839,AT1G55525,0,0,0,0,0,0,0,1
840,AT1G55530,0,0,1,1,0,1,0,1
841,AT1G55590,0,0,1,1,0,0,0,0
842,AT1G55620,0,0,0,1,0,0,0,0
843,AT1G55790,0,0,0,0,0,0,1,0
844,AT1G55910,1,1,1,1,0,0,1,1
845,AT1G55915,0,0,1,1,0,0,0,0
846,AT1G55920,0,0,1,1,0,1,1,1
847,AT1G55964,0,0,0,1,0,1,0,0
848,AT1G55970,0,0,1,1,0,0,0,0
849,AT1G56060,0,1,1,1,0,1,1,1
850,AT1G56130,0,0,1,1,0,1,0,0
851,AT1G56140,0,0,1,1,0,1,1,1
852,AT1G56145,0,0,1,1,0,1,0,0
853,AT1G56150,0,0,0,0,0,0,0,1
854,AT1G56240,0,0,1,1,0,1,1,1
855,AT1G56250,0,0,1,1,0,1,1,1
856,AT1G56300,0,0,0,0,0,1,0,0
857,AT1G56470,0,0,1,1,0,1,1,1
858,AT1G56510,0,0,0,1,0,0,1,1
859,AT1G56540,0,1,1,1,0,0,1,1
860,AT1G56660,0,0,0,1,0,1,1,0
861,AT1G56710,0,0,0,0,0,1,0,0
862,AT1G57560,0,0,0,0,0,1,0,1
863,AT1G57610,0,0,0,1,0,0,0,0
864,AT1G57630,1,1,1,1,0,1,1,1
865,AT1G57650,0,0,1,1,0,1,1,1
866,AT1G57700,0,0,0,1,0,0,0,0
867,AT1G57990,0,0,1,1,0,1,1,1
868,AT1G58170,0,0,0,0,0,1,0,0
869,AT1G58190,0,0,1,1,0,0,0,1
870,AT1G58200,0,0,0,1,0,0,0,0
871,AT1G58225,0,1,1,1,0,1,1,1
872,AT1G58340,0,0,1,1,0,1,1,1
873,AT1G58390,0,0,1,0,0,0,0,0
874,AT1G58400,0,0,0,0,0,0,0,1
875,AT1G58410,0,0,0,1,0,0,1,1
876,AT1G58420,0,1,1,1,0,1,1,1
877,AT1G58590,0,0,1,1,0,1,1,1
878,AT1G58602,0,0,0,1,0,0,0,0
879,AT1G58808,0,0,0,0,0,0,1,0
880,AT1G58848,0,0,0,1,0,0,0,0
881,AT1G59218,0,0,0,1,0,0,0,0
882,AT1G59580,0,0,1,1,0,1,0,0
883,AT1G59590,0,0,1,1,0,1,1,1
884,AT1G59610,0,0,0,1,0,0,0,0
885,AT1G59620,0,1,1,1,0,1,1,1
886,AT1G59650,0,0,1,1,0,0,0,0
887,AT1G59740,0,0,1,1,0,1,1,1
888,AT1G59820,0,0,0,1,0,1,0,1
889,AT1G59860,0,0,1,0,1,0,1,0
890,AT1G59865,1,1,1,1,0,1,1,1
891,AT1G59870,0,0,1,1,0,1,1,1
892,AT1G59910,0,0,1,1,0,0,1,1
893,AT1G59940,0,0,0,0,0,0,0,1
894,AT1G59950,0,1,1,1,0,1,1,1
895,AT1G59970,0,0,0,1,0,0,0,1
896,AT1G60130,0,0,1,1,0,1,1,1
897,AT1G60420,0,0,1,1,0,0,0,0
898,AT1G60440,0,0,1,1,0,1,1,1
899,AT1G60490,0,0,0,1,0,0,0,0
900,AT1G60500,0,0,0,1,0,1,0,1
901,AT1G60720,0,0,0,1,0,0,0,0
902,AT1G60730,0,0,1,1,0,1,1,1
903,AT1G60740,0,0,0,1,0,0,0,0
904,AT1G60750,0,0,0,0,0,0,0,1
905,AT1G60970,0,0,1,0,0,0,0,0
906,AT1G61120,0,0,1,1,0,1,1,1
907,AT1G61140,0,0,1,1,0,1,0,0
908,AT1G61210,0,0,0,1,0,0,0,0
909,AT1G61215,0,0,0,1,0,0,0,0
910,AT1G61230,0,0,0,0,0,0,0,1
911,AT1G61250,0,0,1,1,0,1,1,1
912,AT1G61255,0,1,1,0,0,0,1,0
913,AT1G61260,0,0,1,1,0,1,1,1
914,AT1G61290,0,0,0,1,0,0,0,0
915,AT1G61340,0,0,1,1,0,1,1,1
916,AT1G61360,1,1,1,1,0,1,1,1
917,AT1G61370,0,1,1,1,0,1,1,1
918,AT1G61380,1,1,1,1,0,1,1,1
919,AT1G61390,0,0,1,1,0,0,0,0
920,AT1G61400,0,0,1,1,0,1,0,0
921,AT1G61410,0,0,1,1,0,1,0,0
922,AT1G61415,0,0,1,1,0,1,0,0
923,AT1G61420,1,1,1,1,0,1,1,1
924,AT1G61430,0,0,1,1,0,1,1,1
925,AT1G61440,0,0,1,1,0,1,0,1
926,AT1G61470,0,0,1,0,0,0,1,0
927,AT1G61480,0,0,0,1,0,0,0,0
928,AT1G61550,0,0,1,1,0,1,1,1
929,AT1G61560,1,1,1,1,0,1,1,1
930,AT1G61610,0,0,1,1,0,1,1,1
931,AT1G61640,0,0,1,1,0,1,0,1
932,AT1G61660,0,0,1,1,0,1,1,1
933,AT1G61680,0,0,0,0,0,0,1,0
934,AT1G61690,0,0,0,1,0,0,0,0
935,AT1G61720,0,0,0,0,0,1,0,0
936,AT1G61750,0,0,1,1,0,1,0,0
937,AT1G61780,0,0,1,0,0,0,0,0
938,AT1G61800,0,0,0,1,0,0,1,1
939,AT1G61810,0,0,1,1,0,1,1,1
940,AT1G61820,0,0,0,1,0,0,1,1
941,AT1G61950,0,0,0,0,0,1,0,0
942,AT1G62045,0,0,0,0,0,1,0,0
943,AT1G62200,0,0,0,0,0,1,0,0
944,AT1G62260,0,0,0,1,0,0,0,0
945,AT1G62280,0,0,0,1,0,0,0,0
946,AT1G62300,1,0,1,1,0,1,1,1
947,AT1G62305,0,1,1,1,0,1,1,1
948,AT1G62310,0,0,0,1,0,0,0,0
949,AT1G62420,0,0,1,1,0,1,1,1
950,AT1G62422,0,0,1,1,0,1,1,1
951,AT1G62740,0,0,0,0,0,1,0,0
952,AT1G62760,0,0,0,0,0,1,0,0
953,AT1G63245,0,0,1,1,0,1,1,1
954,AT1G63295,0,0,0,0,0,1,0,0
955,AT1G63350,0,0,1,1,0,1,1,1
956,AT1G63370,0,0,0,1,0,0,0,0
957,AT1G63390,0,0,0,1,0,0,0,0
958,AT1G63460,0,0,1,0,0,0,0,0
959,AT1G63490,0,0,0,1,0,0,0,0
960,AT1G63500,0,0,1,1,0,1,1,1
961,AT1G63530,1,1,1,1,0,1,1,1
962,AT1G63580,0,0,0,1,0,0,0,0
963,AT1G63720,0,0,1,1,0,1,1,1
964,AT1G63730,0,0,0,1,0,0,0,0
965,AT1G63740,0,0,1,1,0,0,0,1
966,AT1G63750,0,0,1,1,0,0,1,1
967,AT1G63820,1,0,0,0,0,0,1,0
968,AT1G63830,0,0,1,1,0,1,1,1
969,AT1G63840,0,0,1,1,0,1,1,1
970,AT1G63860,0,1,1,1,0,1,1,1
971,AT1G63870,0,0,0,0,0,0,1,0
972,AT1G63930,0,0,0,0,0,1,0,0
973,AT1G64060,0,0,0,1,0,0,0,1
974,AT1G64065,0,0,1,1,0,1,1,1
975,AT1G64080,0,0,0,0,0,1,0,1
976,AT1G64100,0,0,0,1,0,0,0,0
977,AT1G64105,0,1,0,0,0,1,0,0
978,AT1G64160,0,0,1,1,0,0,1,1
979,AT1G64170,1,1,1,1,0,0,0,1
980,AT1G64280,0,0,1,1,0,1,1,1
981,AT1G64300,0,0,1,1,0,1,0,0
982,AT1G64380,0,0,1,1,0,0,1,0
983,AT1G64385,0,0,1,1,0,0,0,1
984,AT1G64400,1,1,1,1,0,1,1,1
985,AT1G64405,0,0,1,0,0,0,0,0
986,AT1G64460,0,0,1,1,0,0,0,0
987,AT1G64470,0,0,0,1,0,0,0,0
988,AT1G64560,0,1,1,1,0,1,1,1
989,AT1G64561,0,0,0,1,0,1,1,1
990,AT1G64563,0,0,1,1,0,0,0,0
991,AT1G64570,0,0,0,1,0,0,0,0
992,AT1G64610,0,0,1,1,0,1,1,1
993,AT1G64660,0,0,0,1,0,0,0,0
994,AT1G64700,0,0,0,1,0,1,0,0
995,AT1G64710,0,0,1,1,0,1,0,1
996,AT1G65000,0,0,1,0,0,0,0,0
997,AT1G65040,0,0,1,0,0,0,0,1
998,AT1G65120,0,0,0,1,0,0,0,0
999,AT1G65190,0,0,1,1,0,0,0,0
1000,AT1G65200,0,0,0,0,0,0,1,0
1001,AT1G65240,1,0,1,1,0,1,1,1
1002,AT1G65250,0,0,1,1,0,1,0,1
1003,AT1G65346,0,0,1,0,0,0,1,0
1004,AT1G65350,0,0,1,0,0,0,0,0
1005,AT1G65385,0,0,1,0,0,0,1,0
1006,AT1G65390,1,1,1,1,0,1,1,1
1007,AT1G65481,0,1,0,1,0,1,1,1
1008,AT1G65483,0,0,1,0,0,0,0,0
1009,AT1G65484,1,1,1,1,0,1,1,1
1010,AT1G65486,0,1,1,1,0,1,1,1
1011,AT1G65490,0,1,1,0,0,0,1,1
1012,AT1G65500,0,1,1,0,0,0,1,1
1013,AT1G65510,0,0,1,1,0,0,1,1
1014,AT1G65520,0,0,1,1,0,1,0,1
1015,AT1G65540,0,0,0,1,0,0,0,0
1016,AT1G65541,0,0,0,1,0,0,0,0
1017,AT1G65610,0,0,0,1,0,0,0,0
1018,AT1G65630,0,0,1,0,0,0,0,0
1019,AT1G65690,1,1,1,1,0,1,1,1
1020,AT1G65700,0,0,1,0,0,0,0,0
1021,AT1G65720,0,0,1,0,0,0,0,0
1022,AT1G65730,1,1,1,1,0,0,1,1
1023,AT1G65790,0,1,1,1,0,0,1,1
1024,AT1G65820,0,0,1,0,0,0,0,0
1025,AT1G65845,0,1,1,1,0,1,1,1
1026,AT1G65850,0,1,1,1,0,1,1,1
1027,AT1G65870,0,0,0,0,0,0,1,1
1028,AT1G65970,0,0,0,1,0,1,0,0
1029,AT1G65985,0,0,0,0,0,0,0,1
1030,AT1G66080,1,1,1,0,1,0,1,0
1031,AT1G66090,1,0,1,1,0,1,1,1
1032,AT1G66160,0,0,1,1,0,1,1,1
1033,AT1G66170,0,0,1,1,0,0,1,1
1034,AT1G66173,0,0,0,1,0,1,1,1
1035,AT1G66230,0,0,1,1,0,0,0,0
1036,AT1G66280,0,0,0,0,0,0,0,1
1037,AT1G66340,0,0,0,1,0,0,0,0
1038,AT1G66460,0,1,1,1,0,1,1,1
1039,AT1G66480,0,0,1,1,0,1,1,1
1040,AT1G66500,0,0,1,1,0,1,1,1
1041,AT1G66570,0,0,0,1,0,0,0,0
1042,AT1G66580,0,0,0,1,0,0,0,0
1043,AT1G66590,0,1,1,1,0,1,1,0
1044,AT1G66600,0,1,1,1,0,1,1,1
1045,AT1G66680,0,0,1,1,0,1,0,0
1046,AT1G66690,0,0,0,1,0,1,1,0
1047,AT1G66700,0,1,1,1,0,1,1,1
1048,AT1G66725,0,0,0,1,0,0,0,0
1049,AT1G66760,0,0,0,1,0,0,0,0
1050,AT1G66780,1,1,1,1,0,1,1,1
1051,AT1G66830,1,1,1,1,0,1,1,1
1052,AT1G66880,1,1,1,1,0,1,1,1
1053,AT1G66910,0,0,1,1,0,0,1,1
1054,AT1G66920,1,1,1,1,0,1,1,1
1055,AT1G66930,0,1,0,0,0,0,1,1
1056,AT1G67000,0,0,1,1,0,1,1,1
1057,AT1G67025,0,0,0,1,0,0,0,0
1058,AT1G67060,0,0,1,1,0,1,1,1
1059,AT1G67070,0,0,0,1,0,0,0,0
1060,AT1G67100,0,0,0,1,0,0,0,1
1061,AT1G67148,0,0,1,0,0,1,0,1
1062,AT1G67150,0,0,0,0,0,0,0,1
1063,AT1G67160,0,0,0,0,0,0,0,1
1064,AT1G67190,0,0,0,1,0,0,0,0
1065,AT1G67270,0,0,1,1,0,1,1,1
1066,AT1G67340,0,0,0,1,0,0,0,0
1067,AT1G67360,0,1,0,0,0,1,0,0
1068,AT1G67410,0,0,0,1,0,0,0,0
1069,AT1G67455,0,0,1,0,0,1,0,0
1070,AT1G67460,0,0,1,1,0,0,1,1
1071,AT1G67470,0,0,1,1,0,1,1,1
1072,AT1G67481,0,0,0,1,0,0,0,1
1073,AT1G67510,0,0,1,1,0,0,0,1
1074,AT1G67520,1,1,1,1,0,1,1,1
1075,AT1G67530,0,0,0,1,0,0,0,0
1076,AT1G67600,0,0,0,1,0,0,0,0
1077,AT1G67800,0,1,1,1,0,1,1,1
1078,AT1G67810,1,0,1,1,0,1,1,1
1079,AT1G67850,0,0,1,1,0,1,1,1
1080,AT1G67856,0,0,1,1,0,1,0,1
1081,AT1G67880,0,0,0,0,0,0,1,0
1082,AT1G67920,0,0,1,1,0,1,1,1
1083,AT1G67970,0,0,0,1,0,0,0,0
1084,AT1G67980,0,1,1,1,0,1,1,1
1085,AT1G68150,0,0,1,1,0,0,0,0
1086,AT1G68290,0,0,1,1,0,0,1,0
1087,AT1G68320,0,0,0,0,0,1,0,0
1088,AT1G68330,0,0,1,1,0,1,1,1
1089,AT1G68340,0,1,1,1,0,1,1,1
1090,AT1G68390,0,0,1,1,0,1,1,1
1091,AT1G68410,0,0,0,1,0,0,0,0
1092,AT1G68440,0,0,0,1,0,0,0,0
1093,AT1G68450,0,0,1,1,0,1,1,1
1094,AT1G68470,0,0,1,1,0,0,0,0
1095,AT1G68620,0,0,1,1,0,1,1,1
1096,AT1G68690,0,0,1,1,0,1,1,1
1097,AT1G68765,1,0,1,1,0,1,1,1
1098,AT1G68840,0,0,1,1,0,0,1,1
1099,AT1G68910,0,0,0,1,0,0,0,0
1100,AT1G69050,0,0,0,1,0,1,1,1
1101,AT1G69060,0,0,0,1,0,0,0,0
1102,AT1G69150,0,0,1,1,0,0,1,1
1103,AT1G69270,0,0,0,1,0,0,0,0
1104,AT1G69410,0,0,1,0,0,0,0,0
1105,AT1G69490,0,0,0,0,0,1,0,1
1106,AT1G69500,0,1,0,0,0,0,0,0
1107,AT1G69520,1,1,1,1,0,1,1,1
1108,AT1G69523,1,1,1,1,0,1,1,1
1109,AT1G69526,0,1,1,1,0,1,1,1
1110,AT1G69550,0,0,0,1,0,0,0,1
