,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
548,AT3G47620,0,0,0,0,0,0,1,0
549,AT3G47710,0,0,0,1,0,0,1,0
550,AT3G47720,0,1,1,1,0,1,1,1
551,AT3G48260,0,0,0,1,0,0,0,1
552,AT3G48480,0,0,0,0,0,0,0,1
553,AT3G48920,0,0,0,0,0,0,1,1
554,AT3G49670,0,0,1,0,0,0,1,0
555,AT3G49730,0,0,1,1,0,0,0,0
556,AT3G49900,0,1,1,0,0,0,0,0
557,AT3G49970,0,0,0,0,0,0,1,0
558,AT3G49980,0,0,1,0,0,0,0,0
559,AT3G50120,0,0,1,1,0,0,1,1
560,AT3G50300,0,1,0,1,0,0,0,1
561,AT3G50310,0,0,1,1,0,1,0,1
562,AT3G50560,0,0,0,0,1,0,0,0
563,AT3G50630,0,0,0,0,0,0,0,1
564,AT3G50700,0,0,1,0,0,0,1,1
565,AT3G50750,0,0,1,0,0,0,1,1
566,AT3G50840,0,1,1,0,0,0,1,0
567,AT3G51080,0,0,0,0,0,0,0,1
568,AT3G51400,0,1,0,1,0,0,1,1
569,AT3G51410,0,0,0,1,0,1,1,1
570,AT3G51478,0,0,0,0,0,0,0,1
571,AT3G52060,0,1,0,0,0,0,0,0
572,AT3G52072,0,0,0,0,0,0,1,0
573,AT3G52525,0,0,0,0,0,0,1,0
574,AT3G52670,0,0,1,0,0,0,0,0
575,AT3G53200,0,0,0,0,0,0,1,1
576,AT3G53250,0,0,1,1,0,1,1,1
577,AT3G53403,0,0,0,0,0,0,0,1
578,AT3G53510,0,0,1,0,0,0,0,0
579,AT3G53700,0,0,1,0,0,0,0,0
580,AT3G54630,0,0,0,1,0,0,0,0
581,AT3G55110,0,0,0,0,0,0,1,0
582,AT3G55130,0,1,0,0,0,0,1,0
583,AT3G55720,0,0,0,1,0,0,0,0
584,AT3G56100,0,0,0,0,0,0,1,0
585,AT3G57040,0,0,0,1,0,0,1,1
586,AT3G57400,0,0,0,0,0,0,1,0
587,AT3G57830,0,0,0,0,0,0,1,0
588,AT3G57965,0,0,0,1,0,0,0,0
589,AT3G57970,0,0,0,0,0,0,1,0
590,AT3G57980,0,0,1,0,0,0,0,0
591,AT3G58070,0,1,1,0,0,1,0,0
592,AT3G58120,1,1,1,0,0,1,1,0
593,AT3G58190,0,0,0,1,0,0,0,0
594,AT3G58430,0,0,1,0,0,0,0,0
595,AT3G58980,0,0,1,1,0,0,0,0
596,AT3G58990,0,0,0,0,0,0,1,0
597,AT3G59250,0,0,1,1,0,0,0,0
598,AT3G59850,0,0,0,0,0,0,0,1
599,AT3G59940,1,1,1,1,0,1,1,1
600,AT3G60050,0,0,0,1,0,0,0,0
601,AT3G61460,0,0,1,1,0,0,1,1
602,AT3G61590,0,0,0,1,0,0,1,1
603,AT3G61750,0,0,0,0,0,1,1,0
604,AT3G61880,0,0,0,1,0,0,0,0
605,AT3G61890,0,1,0,0,0,0,0,0
606,AT3G61898,0,0,1,1,0,0,1,1
607,AT3G61950,0,0,1,0,0,0,0,0
608,AT3G62630,0,0,1,1,0,0,1,1
609,AT3G62950,0,0,0,0,1,0,0,0
610,AT3G62980,0,0,1,0,0,0,1,0
611,AT3G63110,0,0,0,1,0,0,0,0
612,AT3G63200,0,0,0,0,0,0,1,1
613,AT3G63210,0,1,0,1,0,0,1,1
614,AT3G63450,0,0,0,1,0,0,0,0
615,AT4G00270,0,0,0,1,0,0,0,0
616,AT4G01970,0,0,0,1,0,0,0,0
617,AT4G02630,0,0,1,0,0,0,0,0
618,AT4G03038,0,0,1,1,0,0,1,1
619,AT4G03060,0,1,1,1,0,1,1,1
620,AT4G03140,0,0,0,0,0,0,1,0
621,AT4G03190,0,0,0,0,0,0,1,0
622,AT4G03400,1,1,1,1,0,1,1,1
623,AT4G03600,0,0,0,1,0,0,0,0
624,AT4G04630,0,0,0,0,0,0,1,0
625,AT4G04970,0,0,0,0,0,0,1,0
626,AT4G04990,1,0,0,0,0,0,0,0
627,AT4G06536,0,0,1,0,0,0,0,0
628,AT4G06744,0,0,0,1,0,0,0,0
629,AT4G08910,0,0,0,0,0,0,0,1
630,AT4G08950,0,0,0,0,1,0,0,0
631,AT4G10265,0,0,0,1,0,1,0,0
632,AT4G10270,1,0,1,1,1,0,0,1
633,AT4G10600,0,0,0,1,0,0,0,0
634,AT4G12030,0,0,0,0,0,0,1,0
635,AT4G12300,0,0,1,0,0,0,1,0
636,AT4G13130,0,0,0,0,0,0,1,0
637,AT4G13260,0,0,0,1,0,1,0,0
638,AT4G13493,0,0,1,0,0,1,0,1
639,AT4G13810,0,0,1,0,0,0,0,0
640,AT4G14480,0,1,0,0,0,0,1,1
641,AT4G14750,0,0,0,1,0,0,0,0
642,AT4G14980,0,0,0,1,0,0,0,0
643,AT4G14990,0,1,1,1,0,0,1,0
644,AT4G15290,0,0,0,0,0,0,1,0
645,AT4G15320,0,0,0,0,0,0,1,0
646,AT4G15550,0,0,1,0,0,0,1,1
647,AT4G15660,0,0,1,1,0,0,1,0
648,AT4G15670,0,0,1,1,0,0,1,1
649,AT4G15680,0,0,1,1,0,0,1,0
650,AT4G15765,0,0,0,0,0,0,1,0
651,AT4G16141,0,0,1,1,0,1,1,1
652,AT4G16447,0,0,0,1,0,0,0,1
653,AT4G16790,0,0,0,1,0,0,0,0
654,AT4G17220,0,0,0,1,0,0,0,0
655,AT4G17670,0,0,0,1,0,0,0,0
656,AT4G17680,0,0,0,0,0,0,1,1
657,AT4G17880,0,1,1,1,0,0,1,1
658,AT4G17920,0,0,0,1,0,0,0,0
659,AT4G17970,0,1,0,0,0,0,1,0
660,AT4G18270,0,0,0,1,0,0,0,0
661,AT4G18380,0,0,0,1,0,0,0,0
662,AT4G18830,0,0,0,1,0,0,0,1
663,AT4G18980,0,0,0,1,0,0,0,0
664,AT4G19170,0,1,1,1,0,0,1,0
665,AT4G19380,0,0,1,0,0,1,1,0
666,AT4G19430,0,0,0,1,0,0,0,0
667,AT4G19530,0,0,0,0,0,0,1,0
668,AT4G19700,0,1,1,1,0,1,0,1
669,AT4G20060,0,0,0,0,0,0,1,0
670,AT4G21300,0,1,0,0,0,0,0,0
671,AT4G21510,0,0,1,1,0,0,1,1
672,AT4G22560,0,0,0,0,0,0,0,1
673,AT4G22790,0,0,0,1,0,0,1,0
674,AT4G23750,0,0,0,0,0,0,1,0
675,AT4G24050,0,0,0,1,0,0,0,0
676,AT4G25420,0,0,0,0,0,0,0,1
677,AT4G25750,0,0,1,0,0,0,1,0
678,AT4G25780,0,1,1,1,0,0,1,0
679,AT4G25990,0,0,1,0,0,0,0,0
680,AT4G26150,0,0,0,1,0,0,1,0
681,AT4G26520,0,0,0,0,0,0,1,0
682,AT4G26540,0,0,0,0,0,1,1,0
683,AT4G26795,0,0,0,0,0,0,0,1
684,AT4G26950,0,0,0,0,0,1,0,0
685,AT4G27240,0,0,0,1,0,0,1,1
686,AT4G27250,0,0,0,0,0,0,0,1
687,AT4G27410,0,1,0,0,0,0,0,0
688,AT4G27840,0,0,1,1,0,0,0,0
689,AT4G27900,0,0,0,0,0,0,0,1
690,AT4G28240,0,1,1,1,0,0,0,1
691,AT4G28310,0,0,1,1,0,0,0,0
692,AT4G28720,0,0,0,1,0,0,1,0
693,AT4G28780,0,0,0,0,0,1,1,0
694,AT4G28790,0,0,0,1,0,0,0,0
695,AT4G29140,0,0,0,1,0,0,1,0
696,AT4G29190,1,1,1,1,0,1,1,1
697,AT4G29310,0,0,0,0,0,0,1,0
698,AT4G29530,0,0,0,0,0,0,0,1
699,AT4G29905,0,0,0,0,0,0,1,0
700,AT4G30400,0,0,1,0,0,0,1,0
701,AT4G30410,0,0,0,0,0,0,0,1
702,AT4G30710,0,0,1,0,0,0,1,0
703,AT4G30740,0,0,0,0,0,0,1,0
704,AT4G30940,0,0,0,0,0,0,1,0
705,AT4G31320,0,0,0,0,0,0,0,1
706,AT4G31354,0,0,0,0,0,1,0,0
707,AT4G31355,0,0,0,0,0,1,0,0
708,AT4G31730,0,0,0,0,0,0,0,1
709,AT4G32890,0,0,0,0,0,0,1,1
710,AT4G32980,0,0,0,1,0,0,0,0
711,AT4G32990,0,0,0,0,0,0,0,1
712,AT4G33070,0,0,1,0,0,0,0,0
713,AT4G33560,0,0,0,1,0,0,0,0
714,AT4G33666,0,0,0,1,0,0,0,0
715,AT4G34510,0,0,0,1,0,0,0,0
716,AT4G34750,0,0,1,0,0,1,1,1
717,AT4G34760,0,1,1,1,0,1,1,1
718,AT4G34770,0,0,0,0,0,0,1,1
719,AT4G34790,0,0,1,0,0,0,1,1
720,AT4G34950,0,0,1,0,0,0,1,0
721,AT4G34970,0,0,0,0,0,0,1,0
722,AT4G34990,0,1,0,0,0,0,0,0
723,AT4G35030,0,0,0,0,0,0,0,1
724,AT4G35160,0,0,0,0,0,0,1,0
725,AT4G35200,0,0,0,1,0,0,0,0
726,AT4G35270,0,0,1,0,0,0,1,0
727,AT4G35290,0,0,0,1,0,0,0,0
728,AT4G35295,0,0,0,1,0,0,0,0
729,AT4G35720,0,0,1,1,0,0,1,1
730,AT4G35783,0,0,0,0,0,0,0,1
731,AT4G35840,0,0,0,1,0,0,0,0
732,AT4G36040,0,1,1,0,0,0,0,1
733,AT4G36240,0,0,0,0,0,0,0,1
734,AT4G36540,0,0,0,0,0,0,1,0
735,AT4G37150,0,1,0,0,0,0,0,0
736,AT4G37260,0,0,0,0,1,0,0,0
737,AT4G37483,0,0,0,1,0,0,0,0
738,AT4G37540,0,0,0,1,0,0,0,0
739,AT4G37580,0,0,0,1,0,0,1,1
740,AT4G37610,0,0,0,0,1,0,0,0
741,AT4G37682,0,1,0,0,0,0,0,0
742,AT4G37685,0,0,1,1,0,0,1,1
743,AT4G37940,0,0,0,1,0,0,0,0
744,AT4G38700,0,0,0,1,0,0,0,0
745,AT4G38840,1,1,1,1,0,1,1,1
746,AT4G38850,0,0,1,1,0,1,1,1
747,AT4G38860,1,1,1,1,0,1,1,1
748,AT4G38870,0,0,0,0,0,0,1,0
749,AT4G40060,0,0,0,0,0,0,1,1
750,AT4G40065,0,0,0,0,0,0,1,0
751,AT5G01075,0,0,0,0,0,0,0,1
752,AT5G01480,0,1,0,0,0,0,0,0
753,AT5G01740,0,1,1,0,0,1,1,1
754,AT5G01790,0,0,1,0,0,0,0,0
755,AT5G01880,0,0,1,0,0,0,0,1
756,AT5G02190,0,0,1,1,0,0,1,0
757,AT5G02720,0,0,1,1,0,0,1,0
758,AT5G02760,0,1,1,1,0,1,1,1
759,AT5G02890,0,0,0,0,0,0,1,0
760,AT5G03230,0,1,1,1,0,0,1,1
761,AT5G03310,0,0,0,1,0,0,0,0
762,AT5G03552,0,0,1,1,0,0,1,1
763,AT5G03670,0,0,1,0,0,0,0,0
764,AT5G03830,0,0,0,0,0,0,0,1
765,AT5G04050,0,0,1,0,0,0,0,0
766,AT5G04190,0,1,1,0,0,0,1,1
767,AT5G04470,0,0,0,1,0,0,0,1
768,AT5G04530,0,0,0,0,0,0,1,0
769,AT5G04820,0,0,0,1,0,0,0,0
770,AT5G05810,0,0,0,1,0,0,1,0
771,AT5G06000,0,0,0,1,0,0,0,1
772,AT5G06080,0,0,0,0,0,0,0,1
773,AT5G06200,0,0,0,1,0,0,0,0
774,AT5G06270,0,0,0,0,0,0,0,1
775,AT5G06980,0,0,0,1,0,0,0,0
776,AT5G07000,0,0,1,0,0,0,0,1
777,AT5G07550,0,0,0,1,0,0,0,0
778,AT5G07580,0,0,0,0,0,0,1,0
779,AT5G07620,0,0,0,0,0,0,1,0
780,AT5G07670,0,1,0,0,0,0,1,0
781,AT5G07790,0,0,1,0,0,0,0,0
782,AT5G08150,1,0,0,0,0,0,0,0
783,AT5G09470,1,0,0,0,0,0,0,0
784,AT5G09670,1,1,0,0,0,0,1,1
785,AT5G09720,0,0,0,1,0,0,0,0
786,AT5G09970,0,0,1,0,0,0,1,0
787,AT5G10250,0,0,0,0,0,0,1,0
788,AT5G10580,0,0,0,1,0,0,0,0
789,AT5G10650,0,0,1,1,0,0,1,1
790,AT5G10946,0,0,0,1,0,0,0,0
791,AT5G10990,0,0,0,1,0,0,1,0
792,AT5G11060,0,0,1,0,0,0,1,0
793,AT5G11070,1,1,0,0,0,0,0,0
794,AT5G11550,0,0,0,0,0,0,0,1
795,AT5G11590,0,0,1,0,0,0,1,0
796,AT5G12050,0,0,1,0,0,0,1,0
797,AT5G12180,0,0,0,1,0,0,0,0
798,AT5G13180,0,0,1,1,0,0,1,1
799,AT5G13920,0,0,0,0,0,0,1,0
800,AT5G14340,0,0,0,1,0,0,0,1
801,AT5G14350,0,0,0,1,0,0,0,0
802,AT5G14360,0,0,0,1,0,0,0,0
803,AT5G14410,0,0,0,0,0,0,1,1
804,AT5G14690,0,0,0,1,0,0,1,0
805,AT5G14870,0,0,0,0,0,0,0,1
806,AT5G14940,0,0,0,1,0,0,0,0
807,AT5G15010,0,0,1,0,0,0,0,0
808,AT5G15160,0,0,0,0,0,0,0,1
809,AT5G15180,0,0,0,1,0,0,0,0
810,AT5G15210,0,0,1,0,0,0,1,0
811,AT5G15310,0,0,1,1,1,1,1,1
812,AT5G15770,0,0,0,0,0,0,0,1
813,AT5G15850,1,0,0,1,0,0,1,1
814,AT5G16560,0,0,1,0,0,0,1,0
815,AT5G16640,0,0,0,1,0,0,0,0
816,AT5G17300,0,1,0,0,0,0,0,0
817,AT5G17600,0,0,1,0,0,0,0,0
818,AT5G17640,0,0,0,0,0,0,1,1
819,AT5G17860,0,0,1,1,0,0,0,0
820,AT5G18010,0,0,0,1,0,0,0,0
821,AT5G18020,0,0,1,1,0,1,0,0
822,AT5G18030,0,0,0,1,0,0,0,0
823,AT5G18080,0,0,0,0,0,0,1,0
824,AT5G18560,1,0,0,0,0,0,0,0
825,AT5G18661,0,0,0,1,0,0,0,0
826,AT5G18690,0,0,0,1,0,0,0,0
827,AT5G18710,0,0,0,1,0,0,0,0
828,AT5G19190,0,1,0,0,0,0,1,1
829,AT5G19580,0,1,0,0,0,0,0,0
830,AT5G19650,0,0,0,1,0,0,0,0
831,AT5G19970,0,0,0,1,0,0,1,1
832,AT5G20640,0,0,0,1,0,0,0,0
833,AT5G20670,0,0,0,0,0,0,0,1
834,AT5G20790,0,0,1,0,0,0,0,0
835,AT5G20820,0,0,0,1,0,0,0,1
836,AT5G21940,0,0,0,0,1,0,0,0
837,AT5G22310,0,0,0,0,0,0,1,0
838,AT5G22890,0,0,0,0,0,0,1,0
839,AT5G22920,0,0,0,0,1,0,0,0
840,AT5G23220,0,0,0,1,0,0,0,0
841,AT5G23270,0,1,1,0,0,0,1,1
842,AT5G23280,0,1,0,0,0,0,1,0
843,AT5G23480,0,0,1,1,0,0,0,1
844,AT5G23680,0,0,0,1,0,0,0,0
845,AT5G24010,0,0,0,0,0,0,1,0
846,AT5G24100,0,0,0,1,0,0,0,0
847,AT5G24330,0,0,0,0,0,0,0,1
848,AT5G24470,0,0,1,0,0,0,0,0
849,AT5G24660,0,0,1,0,0,0,0,1
850,AT5G24830,0,0,1,0,0,0,0,0
851,AT5G25110,0,0,0,1,0,0,0,1
852,AT5G25240,0,1,0,0,0,0,0,0
853,AT5G25280,0,1,1,1,0,1,1,0
854,AT5G25350,0,0,1,1,0,1,0,0
855,AT5G25620,0,0,0,1,0,0,0,1
856,AT5G25810,0,0,0,1,0,0,1,1
857,AT5G25830,0,0,0,1,0,0,1,1
858,AT5G25840,0,0,0,0,0,0,1,1
859,AT5G26200,0,0,1,0,0,0,0,0
860,AT5G26310,0,0,0,1,0,0,1,1
861,AT5G26730,0,0,0,0,0,0,0,1
862,AT5G26790,0,0,0,1,0,1,0,0
863,AT5G27780,0,0,1,1,0,0,1,0
864,AT5G28300,0,0,1,0,0,1,1,1
865,AT5G35732,0,0,0,0,0,0,0,1
866,AT5G36180,0,0,0,0,0,0,1,0
867,AT5G37260,0,0,0,1,0,0,0,0
868,AT5G37410,0,0,1,0,0,0,0,0
869,AT5G38970,0,0,0,0,0,0,1,0
870,AT5G39080,1,1,1,1,0,1,1,1
871,AT5G39130,0,0,0,0,0,0,0,1
872,AT5G39610,1,0,1,0,0,1,1,1
873,AT5G39860,0,0,0,0,0,0,1,0
874,AT5G39890,1,0,1,1,1,0,0,0
875,AT5G40380,0,0,0,0,0,0,0,1
876,AT5G40630,0,0,0,0,0,0,0,1
877,AT5G40942,0,0,1,1,0,0,0,1
878,AT5G41330,0,0,1,0,0,0,0,0
879,AT5G41410,0,0,0,0,0,0,1,0
880,AT5G41761,0,0,0,1,0,0,0,0
881,AT5G42200,0,0,0,0,0,0,1,0
882,AT5G42590,0,1,0,1,0,0,0,0
883,AT5G42750,0,0,0,1,0,0,1,0
884,AT5G43040,0,0,0,1,0,0,1,0
885,AT5G43210,0,0,0,1,0,0,0,0
886,AT5G43270,0,0,0,0,0,0,0,1
887,AT5G43700,0,0,0,0,0,0,0,1
888,AT5G44190,0,0,1,0,0,0,1,0
889,AT5G44260,0,0,1,0,1,1,1,0
890,AT5G44410,0,0,1,0,0,0,0,0
891,AT5G44417,0,0,0,0,0,0,1,0
892,AT5G44490,0,0,1,0,0,0,0,0
893,AT5G44680,1,1,1,1,0,1,1,1
894,AT5G45095,0,0,0,1,0,0,0,0
895,AT5G45790,0,0,1,0,0,0,0,0
896,AT5G45820,0,0,1,0,0,0,1,0
897,AT5G46690,0,0,1,0,0,0,1,0
898,AT5G47370,0,0,1,1,0,1,1,1
899,AT5G47610,0,1,1,1,0,1,1,1
900,AT5G47990,0,1,0,0,0,0,1,0
901,AT5G48110,0,0,0,0,0,0,0,1
902,AT5G48850,0,1,0,0,0,0,0,0
903,AT5G48990,0,0,1,0,0,0,1,0
904,AT5G49330,0,0,1,1,0,1,1,1
905,AT5G49350,0,0,0,1,0,0,0,0
906,AT5G49730,0,0,0,0,0,0,1,0
907,AT5G49740,0,0,0,0,0,0,1,0
908,AT5G50160,0,0,0,0,0,0,1,0
909,AT5G51670,0,0,0,1,0,0,1,1
910,AT5G51770,0,0,1,0,0,0,1,1
911,AT5G51790,0,0,1,0,0,0,0,1
912,AT5G51810,0,0,0,1,0,0,0,0
913,AT5G51850,0,1,1,0,0,1,1,1
914,AT5G52280,0,0,0,1,0,0,1,0
915,AT5G52890,0,0,1,0,0,0,1,1
916,AT5G52900,1,1,1,1,0,1,1,1
917,AT5G52930,0,0,0,0,0,0,1,0
918,AT5G53020,0,0,0,1,0,0,0,0
919,AT5G53048,0,0,0,1,0,0,0,0
920,AT5G53210,0,0,1,0,0,0,1,0
921,AT5G53870,1,0,0,0,0,0,0,0
922,AT5G53950,0,0,0,1,0,0,0,0
923,AT5G53980,0,0,0,1,0,0,1,1
924,AT5G54030,0,0,0,0,0,0,1,1
925,AT5G54075,0,1,0,0,0,0,0,0
926,AT5G54145,0,0,0,1,0,0,1,1
927,AT5G54585,0,0,0,0,0,0,1,0
928,AT5G54630,0,1,1,1,0,1,1,1
929,AT5G55620,0,0,1,1,0,0,0,1
930,AT5G55900,0,0,1,0,0,0,0,0
931,AT5G56040,0,0,1,1,0,0,1,0
932,AT5G56080,0,0,0,1,0,0,0,0
933,AT5G56300,0,1,1,0,0,1,0,1
934,AT5G56450,0,0,1,0,0,0,0,0
935,AT5G56550,0,0,0,0,1,0,0,0
936,AT5G56700,0,0,1,0,0,0,0,0
937,AT5G56840,0,0,0,1,0,0,0,0
938,AT5G56860,0,0,0,0,0,0,1,0
939,AT5G56970,0,0,0,1,0,0,0,0
940,AT5G57050,0,0,0,0,0,0,0,1
941,AT5G57180,0,0,0,0,0,0,1,0
942,AT5G57340,0,0,0,0,0,0,0,1
943,AT5G57540,0,0,0,0,0,0,1,0
944,AT5G57570,0,0,0,0,0,0,0,1
945,AT5G57760,0,0,0,0,0,0,0,1
946,AT5G57780,0,0,1,1,0,1,1,1
947,AT5G57790,0,0,0,1,0,0,0,1
948,AT5G58570,0,0,0,1,0,0,0,0
949,AT5G58580,0,0,0,1,0,0,0,0
950,AT5G58900,0,0,1,1,0,0,1,1
951,AT5G59020,0,0,0,0,0,0,1,0
952,AT5G59350,0,0,0,0,0,0,1,0
953,AT5G59780,0,1,0,1,0,0,1,1
954,AT5G59900,0,0,1,0,0,0,0,0
955,AT5G59920,0,1,1,1,0,1,1,1
956,AT5G60050,0,1,1,1,0,0,1,1
957,AT5G60130,0,0,0,1,0,0,0,0
958,AT5G60470,0,0,0,0,0,0,0,1
959,AT5G60850,1,1,1,1,0,1,1,1
960,AT5G60880,0,0,0,1,0,1,1,1
961,AT5G60890,0,0,0,1,0,0,1,0
962,AT5G61420,0,0,0,1,0,0,0,0
963,AT5G61440,0,0,0,0,1,0,0,0
964,AT5G61570,0,0,1,1,0,1,1,1
965,AT5G61590,1,1,1,1,0,1,1,1
966,AT5G61920,0,0,1,0,0,0,0,0
967,AT5G62100,0,1,1,0,0,0,1,1
968,AT5G62280,1,1,1,0,0,0,0,1
969,AT5G62850,0,1,0,0,0,0,0,0
970,AT5G62920,1,1,1,1,0,1,1,1
971,AT5G63180,0,0,0,0,0,0,1,0
972,AT5G63595,0,0,0,1,0,0,0,1
973,AT5G65030,0,0,0,1,0,0,0,0
974,AT5G65640,0,0,0,0,0,0,1,1
975,AT5G65660,0,0,0,0,0,0,0,1
976,AT5G65730,1,0,0,0,1,0,1,1
977,AT5G66580,0,0,0,0,0,0,0,1
978,AT5G66690,0,0,0,1,0,0,1,1
979,AT5G66770,0,0,0,0,0,0,1,0
980,AT5G66985,0,1,1,1,0,0,0,1
981,AT5G67150,0,0,0,0,0,0,1,0
982,AT5G67160,0,0,0,1,0,0,0,0
983,AT5G67190,0,1,0,0,0,0,0,0
984,AT5G67280,0,0,1,0,0,0,1,0
985,AT5G67390,0,0,0,1,0,0,1,1
986,AT5G67480,1,1,1,0,0,1,1,1
